job_title,company,location,experience_required,required_skills,num_skills_required,salary_inr,posted_year,remote
Frontend Developer,Freshworks,Bengaluru,0-2 yrs,JavaScript|Git|React|TypeScript|HTML/CSS|Vue.js|Figma|Next.js,8,1076000.0,2023,No
NLP Engineer,Zomato,Hyderabad,5-8 yrs,Machine Learning|Python|Deep Learning|Transformers|Hugging Face|Spark|BERT,7,2422000.0,2022,No
Machine Learning Engineer,Adobe,Ahmedabad,2-5 yrs,Machine Learning|Docker|Deep Learning,3,1942000.0,2024,Yes
Product Manager,BYJU'S,Mumbai,5-8 yrs,Data Analysis|Roadmapping|Product Strategy|Agile|Jira|Figma,6,2876000.0,2022,No
Data Analyst,Zomato,Pune,0-2 yrs,Statistics|SQL|Excel|Data Visualization|Python,5,750000.0,2022,Yes
Frontend Developer,Deloitte,Hyderabad,5-8 yrs,TypeScript|HTML/CSS|React|Figma,4,1659000.0,2023,Yes
Data Analyst,Microsoft,Chennai,8+ yrs,Statistics|Excel|Python|Data Visualization|R|Power BI|Tableau,7,1620000.0,2024,No
Frontend Developer,Zoho,Bengaluru,0-2 yrs,Git|JavaScript|TypeScript|HTML/CSS|React|GraphQL,6,814000.0,2022,Yes
DevOps Engineer,Adobe,Hyderabad,8+ yrs,Linux|AWS|Docker|CI/CD|Ansible|Terraform|GCP,7,2937000.0,2022,No
Full Stack Developer,Accenture,Chennai,0-2 yrs,React|SQL|JavaScript|Git|Node.js|TypeScript|AWS|GraphQL,8,912000.0,2022,No
UI/UX Designer,Zoho,Kolkata,0-2 yrs,Prototyping|HTML/CSS|Figma|Adobe XD|Sketch,5,779000.0,2024,No
Frontend Developer,Salesforce,Mumbai,5-8 yrs,JavaScript|HTML/CSS|React|Vue.js,4,1589000.0,2023,Yes
Cybersecurity Analyst,Razorpay,Bengaluru,5-8 yrs,Python|SIEM|Network Security|Ethical Hacking|Incident Response|Forensics,6,1973000.0,2022,No
Full Stack Developer,Google,Remote,8+ yrs,JavaScript|Docker|React|SQL|Node.js|TypeScript,6,2133000.0,2023,Yes
Machine Learning Engineer,Accenture,Hyderabad,8+ yrs,Deep Learning|Python|Machine Learning|MLOps|Docker|Scala|Kubernetes|Spark,8,2919000.0,2022,No
NLP Engineer,Zoho,Kolkata,2-5 yrs,NLP|Machine Learning|Deep Learning|AWS|Hugging Face,5,1665000.0,2023,Yes
Frontend Developer,Nykaa,Hyderabad,5-8 yrs,TypeScript|Git|React|HTML/CSS|JavaScript|Webpack|GraphQL|Figma,8,1769000.0,2023,Yes
Machine Learning Engineer,Swiggy,Chennai,8+ yrs,Docker|MLOps|Machine Learning|GCP,4,3609000.0,2024,No
Cybersecurity Analyst,IBM,Hyderabad,5-8 yrs,Network Security|SIEM|Python,3,2065000.0,2022,No
NLP Engineer,Salesforce,Ahmedabad,0-2 yrs,Deep Learning|Transformers|Python|Machine Learning|NLP,5,1330000.0,2022,Yes
Cloud Architect,Deloitte,Ahmedabad,0-2 yrs,AWS|GCP|Azure|Terraform|Security|Linux|Cost Optimization,7,1555000.0,2023,Yes
Data Scientist,Microsoft,Bengaluru,8+ yrs,Statistics|Data Visualization|Machine Learning|NLP,4,3339000.0,2022,No
Backend Developer,Microsoft,Kolkata,8+ yrs,REST APIs|Docker|Git|Redis|Go|PostgreSQL,6,1955000.0,2024,Yes
Product Manager,Salesforce,Kolkata,0-2 yrs,Stakeholder Management|Agile|Roadmapping|Product Strategy|Data Analysis|SQL|Figma,7,1204000.0,2024,Yes
Data Scientist,Freshworks,Kolkata,0-2 yrs,SQL|Statistics|Python|NLP,4,1132000.0,2022,No
Backend Developer,Capgemini,Kolkata,2-5 yrs,SQL|Python|Docker|Git,4,1288000.0,2024,Yes
Data Analyst,Zoho,Hyderabad,8+ yrs,Data Visualization|Python|SQL|Tableau,4,1305000.0,2023,Yes
DevOps Engineer,OLA,Bengaluru,0-2 yrs,Linux|Docker|AWS|Kubernetes,4,1194000.0,2023,Yes
Machine Learning Engineer,Google,Mumbai,5-8 yrs,Python|Deep Learning|Machine Learning|MLOps|Docker,5,2473000.0,2022,Yes
UI/UX Designer,Meesho,Bengaluru,0-2 yrs,User Research|Wireframing|Figma|Prototyping|HTML/CSS|Motion Design,6,642000.0,2024,Yes
Frontend Developer,OLA,Delhi NCR,5-8 yrs,Git|HTML/CSS|React|GraphQL|Webpack,5,1666000.0,2022,No
Machine Learning Engineer,Adobe,Pune,2-5 yrs,Docker|Deep Learning|Python|MLOps,4,2131000.0,2023,No
Cloud Architect,Zoho,Pune,8+ yrs,Terraform|Kubernetes|Networking|AWS,4,4037000.0,2023,Yes
Cloud Architect,Microsoft,Remote,2-5 yrs,GCP|Terraform|Networking|Azure|Docker|Linux|Cost Optimization,7,2493000.0,2023,Yes
Machine Learning Engineer,Infosys,Hyderabad,5-8 yrs,Deep Learning|Machine Learning|MLOps|Kubernetes|Scala,5,2336000.0,2022,No
Backend Developer,Freshworks,Chennai,8+ yrs,Docker|SQL|Git,3,1941000.0,2022,Yes
Product Manager,IBM,Hyderabad,5-8 yrs,Roadmapping|Data Analysis|Agile|Product Strategy|Stakeholder Management|SQL|User Research|Jira,8,1871000.0,2023,No
Data Analyst,BYJU'S,Mumbai,0-2 yrs,Python|Statistics|SQL|Data Visualization|Excel|Tableau|R,7,794000.0,2022,No
Frontend Developer,PhonePe,Bengaluru,2-5 yrs,HTML/CSS|JavaScript|TypeScript|React|Git,5,1369000.0,2023,No
Full Stack Developer,PhonePe,Hyderabad,5-8 yrs,SQL|Docker|JavaScript|React|Node.js|GraphQL|Next.js,7,2090000.0,2022,No
UI/UX Designer,Google,Delhi NCR,0-2 yrs,User Research|Figma|HTML/CSS,3,872000.0,2022,Yes
Data Analyst,Capgemini,Chennai,2-5 yrs,SQL|Data Visualization|Python|Statistics|Excel,5,1004000.0,2022,No
Full Stack Developer,TCS,Mumbai,8+ yrs,JavaScript|React|Node.js|AWS|GraphQL|MongoDB,6,2526000.0,2024,Yes
UI/UX Designer,Adobe,Ahmedabad,8+ yrs,Prototyping|User Research|Figma|HTML/CSS|Motion Design|Adobe XD,6,1533000.0,2022,Yes
NLP Engineer,Amazon,Ahmedabad,0-2 yrs,Python|NLP|Transformers|Spark,4,1168000.0,2022,No
Backend Developer,Wipro,Ahmedabad,5-8 yrs,Git|Python|Docker|SQL|REST APIs|PostgreSQL,6,1930000.0,2024,Yes
DevOps Engineer,Amazon,Pune,2-5 yrs,CI/CD|Docker|Linux|Kubernetes|Terraform,5,1666000.0,2022,Yes
Cloud Architect,TCS,Bengaluru,2-5 yrs,GCP|Networking|AWS|Terraform|Docker|Security|CI/CD,7,2216000.0,2023,No
Data Scientist,TCS,Chennai,8+ yrs,SQL|Data Visualization|Python,3,2335000.0,2023,Yes
UI/UX Designer,Nykaa,Ahmedabad,5-8 yrs,Figma|HTML/CSS|Wireframing|Prototyping|User Research|Sketch|Adobe XD|Usability Testing,8,1413000.0,2024,No
Backend Developer,Meesho,Hyderabad,0-2 yrs,Git|Docker|REST APIs|SQL|Node.js,5,834000.0,2024,No
Cloud Architect,Razorpay,Delhi NCR,2-5 yrs,Networking|Terraform|GCP|Kubernetes|Docker|Linux,6,2296000.0,2024,No
NLP Engineer,IBM,Delhi NCR,5-8 yrs,Python|NLP|Machine Learning|GPT|Spark,5,2171000.0,2023,No
Full Stack Developer,Razorpay,Pune,0-2 yrs,Git|JavaScript|Node.js|GraphQL,4,1067000.0,2023,Yes
Cloud Architect,Microsoft,Bengaluru,0-2 yrs,Azure|Terraform|Networking|AWS|GCP|Docker|Security,7,2023000.0,2023,No
Product Manager,Adobe,Ahmedabad,5-8 yrs,Roadmapping|Product Strategy|Agile|Data Analysis|A/B Testing|User Research,6,1921000.0,2024,Yes
Machine Learning Engineer,Infosys,Mumbai,8+ yrs,Python|Machine Learning|Deep Learning|MLOps|GCP|AWS|Scala,7,3170000.0,2023,Yes
Frontend Developer,Nykaa,Mumbai,8+ yrs,HTML/CSS|TypeScript|Git|React|Figma|Webpack,6,1955000.0,2024,No
UI/UX Designer,Swiggy,Ahmedabad,0-2 yrs,Wireframing|Figma|Prototyping|User Research|HTML/CSS|Usability Testing|Sketch,7,697000.0,2023,Yes
Frontend Developer,Wipro,Hyderabad,8+ yrs,TypeScript|JavaScript|Git|React,4,2192000.0,2022,Yes
Cloud Architect,Google,Kolkata,5-8 yrs,AWS|GCP|Azure|Kubernetes,4,3438000.0,2024,Yes
Data Analyst,Zomato,Delhi NCR,5-8 yrs,Data Visualization|Excel|SQL|Statistics,4,1451000.0,2024,No
DevOps Engineer,Flipkart,Pune,8+ yrs,Kubernetes|Linux|CI/CD|AWS|Azure|Ansible,6,2859000.0,2022,No
Machine Learning Engineer,Meesho,Delhi NCR,8+ yrs,Python|Deep Learning|MLOps|Machine Learning|Scala|AWS,6,3517000.0,2023,Yes
Machine Learning Engineer,IBM,Chennai,8+ yrs,MLOps|Deep Learning|Machine Learning|Docker|Python|Spark|Scala,7,2708000.0,2024,Yes
DevOps Engineer,Zomato,Pune,0-2 yrs,Kubernetes|CI/CD|Docker|GCP|Ansible,5,1115000.0,2022,No
Product Manager,Microsoft,Hyderabad,8+ yrs,Product Strategy|Data Analysis|Roadmapping|SQL|A/B Testing,5,2934000.0,2024,No
Data Scientist,Capgemini,Remote,0-2 yrs,Machine Learning|Data Visualization|Statistics|SQL|Python,5,975000.0,2024,Yes
Cybersecurity Analyst,Wipro,Pune,2-5 yrs,Penetration Testing|Linux|Network Security|Python|SIEM,5,1175000.0,2022,Yes
Backend Developer,Flipkart,Ahmedabad,2-5 yrs,Docker|Python|Git|Kubernetes|PostgreSQL|Redis,6,1433000.0,2022,No
UI/UX Designer,Adobe,Hyderabad,8+ yrs,Figma|User Research|HTML/CSS|Wireframing|Sketch,5,1621000.0,2024,Yes
Cloud Architect,Wipro,Pune,8+ yrs,Terraform|Kubernetes|GCP|Networking|Azure,5,3800000.0,2024,Yes
Cloud Architect,Swiggy,Mumbai,8+ yrs,Kubernetes|AWS|Networking|Docker|Security,5,3700000.0,2024,No
Data Scientist,Zomato,Ahmedabad,5-8 yrs,Statistics|Python|SQL|Machine Learning|Data Visualization|Spark|Tableau|R,8,1946000.0,2022,Yes
Full Stack Developer,BYJU'S,Mumbai,5-8 yrs,SQL|JavaScript|Git|React|GraphQL|AWS,6,2190000.0,2024,No
Machine Learning Engineer,Freshworks,Chennai,5-8 yrs,Python|Docker|MLOps|Deep Learning|Machine Learning|Kubernetes|Scala|AWS,8,2860000.0,2023,No
Backend Developer,Flipkart,Mumbai,2-5 yrs,Docker|Python|Git|REST APIs|SQL|Node.js|AWS|PostgreSQL,8,1489000.0,2022,Yes
Full Stack Developer,IBM,Ahmedabad,0-2 yrs,Git|Docker|React|JavaScript|MongoDB,5,1035000.0,2024,No
Backend Developer,Capgemini,Mumbai,2-5 yrs,Python|Git|SQL|Docker|Go,5,1100000.0,2022,No
DevOps Engineer,Accenture,Mumbai,0-2 yrs,Kubernetes|AWS|CI/CD|Linux|Docker|Python|Azure|Ansible,8,1391000.0,2024,No
Data Analyst,Zomato,Remote,0-2 yrs,SQL|Statistics|Python|Data Visualization,4,676000.0,2023,Yes
Data Scientist,Wipro,Pune,2-5 yrs,Python|Machine Learning|SQL|Data Visualization|Tableau|AWS,6,1308000.0,2024,No
DevOps Engineer,Meesho,Hyderabad,0-2 yrs,CI/CD|Docker|Linux|Kubernetes|AWS|Python|Ansible|Monitoring,8,1306000.0,2022,Yes
Backend Developer,Adobe,Bengaluru,5-8 yrs,Python|Git|REST APIs|Node.js|PostgreSQL|AWS,6,2064000.0,2022,No
NLP Engineer,Flipkart,Bengaluru,0-2 yrs,Deep Learning|Transformers|NLP|Machine Learning|BERT,5,1154000.0,2022,No
Cybersecurity Analyst,Meesho,Ahmedabad,0-2 yrs,Penetration Testing|Linux|SIEM|Compliance|Ethical Hacking|AWS Security,6,978000.0,2024,No
Full Stack Developer,Accenture,Kolkata,2-5 yrs,React|JavaScript|Docker|AWS,4,1343000.0,2024,Yes
Data Scientist,Microsoft,Hyderabad,2-5 yrs,SQL|Machine Learning|Data Visualization|Deep Learning,4,1344000.0,2024,Yes
Frontend Developer,Zoho,Kolkata,2-5 yrs,JavaScript|Git|React|TypeScript,4,1126000.0,2024,No
Backend Developer,IBM,Pune,8+ yrs,REST APIs|SQL|Git|Python|Node.js|Kubernetes,6,2447000.0,2024,No
Frontend Developer,Paytm,Mumbai,0-2 yrs,HTML/CSS|React|JavaScript|TypeScript|Git|Vue.js,6,1101000.0,2024,No
Data Analyst,OLA,Bengaluru,0-2 yrs,Python|Statistics|Excel|SQL|Tableau|Power BI,6,797000.0,2022,No
DevOps Engineer,Microsoft,Delhi NCR,8+ yrs,Kubernetes|Linux|CI/CD|Terraform|Python|Monitoring,6,2960000.0,2022,No
Frontend Developer,Google,Chennai,2-5 yrs,TypeScript|JavaScript|Git|React|HTML/CSS|Webpack|GraphQL|Next.js,8,1155000.0,2024,No
Machine Learning Engineer,BYJU'S,Delhi NCR,8+ yrs,Deep Learning|Docker|Python,3,4259000.0,2023,No
UI/UX Designer,Microsoft,Pune,8+ yrs,Wireframing|Figma|Prototyping|User Research|Accessibility|Motion Design,6,1800000.0,2022,No
Cloud Architect,BYJU'S,Bengaluru,0-2 yrs,GCP|Kubernetes|Azure|Terraform,4,1643000.0,2023,No
Data Analyst,Razorpay,Pune,8+ yrs,Statistics|Excel|SQL|Data Visualization|Power BI|R,6,1606000.0,2022,Yes
Cybersecurity Analyst,Razorpay,Remote,0-2 yrs,Network Security|Linux|SIEM|Penetration Testing|Incident Response|AWS Security,6,1060000.0,2023,Yes
Product Manager,Zoho,Delhi NCR,0-2 yrs,Product Strategy|Roadmapping|Stakeholder Management|Data Analysis,4,1212000.0,2023,No
Data Analyst,Wipro,Mumbai,8+ yrs,Python|Data Visualization|Excel|Google Analytics|R,5,1670000.0,2023,Yes
Machine Learning Engineer,Microsoft,Pune,5-8 yrs,Python|Machine Learning|MLOps,3,2500000.0,2024,No
Backend Developer,Freshworks,Bengaluru,8+ yrs,Docker|Python|Git|SQL|REST APIs|Redis,6,2637000.0,2024,Yes
UI/UX Designer,Adobe,Remote,8+ yrs,Wireframing|HTML/CSS|Figma|User Research|Prototyping|Motion Design|Sketch|Usability Testing,8,1466000.0,2023,Yes
NLP Engineer,IBM,Delhi NCR,0-2 yrs,Deep Learning|Python|NLP|Transformers|GPT|Spark|AWS,7,1339000.0,2022,Yes
Product Manager,Swiggy,Mumbai,2-5 yrs,Data Analysis|Stakeholder Management|Agile|Product Strategy|Roadmapping|User Research|Figma,7,1749000.0,2023,Yes
Machine Learning Engineer,Google,Mumbai,8+ yrs,Deep Learning|MLOps|Docker|Kubernetes|AWS|Scala,6,3785000.0,2022,Yes
Machine Learning Engineer,Swiggy,Chennai,8+ yrs,Docker|Machine Learning|Deep Learning|GCP|Kubernetes|AWS,6,3667000.0,2023,Yes
NLP Engineer,Amazon,Chennai,0-2 yrs,Transformers|Machine Learning|NLP|Deep Learning|BERT|AWS|GPT,7,1426000.0,2024,Yes
Machine Learning Engineer,Freshworks,Chennai,0-2 yrs,MLOps|Deep Learning|Machine Learning|Python|Docker|Kubernetes|AWS|Spark,8,1381000.0,2022,No
Frontend Developer,PhonePe,Chennai,5-8 yrs,JavaScript|React|TypeScript|Webpack,4,1407000.0,2024,No
Data Analyst,Wipro,Mumbai,5-8 yrs,Data Visualization|Statistics|Excel|Power BI|Tableau,5,1246000.0,2024,Yes
Backend Developer,Zomato,Hyderabad,5-8 yrs,Python|Git|SQL|Redis,4,1830000.0,2022,No
Data Scientist,Paytm,Pune,5-8 yrs,SQL|Machine Learning|Data Visualization|Statistics|Python|AWS|Deep Learning|R,8,2194000.0,2023,No
Data Analyst,TCS,Hyderabad,2-5 yrs,Excel|SQL|Python|Statistics,4,873000.0,2023,No
Cybersecurity Analyst,IBM,Chennai,0-2 yrs,Network Security|Python|SIEM|Forensics|AWS Security|Incident Response,6,1043000.0,2022,Yes
UI/UX Designer,Infosys,Delhi NCR,8+ yrs,User Research|Prototyping|Figma|HTML/CSS|Motion Design|Sketch|Adobe XD,7,1788000.0,2024,Yes
Data Scientist,Amazon,Ahmedabad,8+ yrs,Machine Learning|Python|Data Visualization|Statistics|SQL|AWS,6,2583000.0,2024,No
Cloud Architect,Wipro,Delhi NCR,2-5 yrs,Kubernetes|Networking|GCP|Terraform|Cost Optimization|Security|Docker,7,2337000.0,2023,No
Cloud Architect,Infosys,Kolkata,5-8 yrs,Kubernetes|GCP|AWS|Security,4,3249000.0,2024,Yes
Cloud Architect,Zoho,Kolkata,8+ yrs,AWS|GCP|Terraform|Kubernetes|Networking|Cost Optimization,6,3354000.0,2023,No
Cybersecurity Analyst,Swiggy,Kolkata,5-8 yrs,Penetration Testing|Python|Network Security|Linux|Compliance|Ethical Hacking|Forensics,7,1883000.0,2022,No
Cloud Architect,Infosys,Mumbai,8+ yrs,Networking|AWS|GCP|Terraform|Kubernetes|Docker,6,4611000.0,2024,No
Full Stack Developer,Salesforce,Bengaluru,0-2 yrs,Node.js|Docker|React|JavaScript|SQL|AWS,6,1027000.0,2023,No
DevOps Engineer,Meesho,Delhi NCR,2-5 yrs,Docker|AWS|CI/CD,3,1630000.0,2022,No
Frontend Developer,Infosys,Delhi NCR,0-2 yrs,JavaScript|TypeScript|HTML/CSS|GraphQL|Next.js,5,1067000.0,2022,Yes
Data Analyst,Google,Bengaluru,8+ yrs,SQL|Statistics|Python|Excel|Data Visualization|Google Analytics,6,1611000.0,2023,No
Backend Developer,TCS,Ahmedabad,0-2 yrs,Docker|Python|Git|REST APIs|Redis|Kubernetes,6,917000.0,2024,Yes
DevOps Engineer,OLA,Kolkata,0-2 yrs,Linux|Kubernetes|CI/CD|Docker,4,1113000.0,2022,No
Full Stack Developer,Freshworks,Hyderabad,8+ yrs,Node.js|React|JavaScript|SQL|Git|AWS|GraphQL,7,2499000.0,2022,Yes
DevOps Engineer,Nykaa,Delhi NCR,8+ yrs,CI/CD|Linux|Kubernetes|Monitoring|Python|Ansible,6,2534000.0,2024,No
Data Scientist,IBM,Delhi NCR,5-8 yrs,Data Visualization|SQL|Machine Learning|Python|Statistics|R|AWS|Deep Learning,8,2421000.0,2022,No
Machine Learning Engineer,Razorpay,Remote,0-2 yrs,Machine Learning|Docker|MLOps|Python|Deep Learning,5,1566000.0,2023,Yes
Machine Learning Engineer,Zomato,Remote,8+ yrs,Python|Deep Learning|Docker|Machine Learning|GCP|Scala|Spark,7,3033000.0,2023,Yes
UI/UX Designer,Zomato,Pune,2-5 yrs,HTML/CSS|Wireframing|Prototyping|User Research|Figma|Usability Testing,6,831000.0,2023,Yes
Machine Learning Engineer,Google,Chennai,8+ yrs,Machine Learning|MLOps|Python|Deep Learning|GCP,5,3451000.0,2022,Yes
Product Manager,Accenture,Hyderabad,8+ yrs,Stakeholder Management|Agile|Product Strategy|A/B Testing|Jira|User Research,6,2996000.0,2022,No
Frontend Developer,Freshworks,Pune,8+ yrs,HTML/CSS|React|JavaScript|Git|Vue.js|Next.js|GraphQL,7,1756000.0,2024,Yes
Machine Learning Engineer,Accenture,Pune,8+ yrs,Machine Learning|Docker|Python|Deep Learning|MLOps|Kubernetes|AWS|Scala,8,2859000.0,2022,No
Data Analyst,Zomato,Remote,0-2 yrs,Statistics|Data Visualization|Excel|SQL|Power BI|R|Google Analytics,7,626000.0,2023,Yes
NLP Engineer,Deloitte,Pune,8+ yrs,Machine Learning|Python|Deep Learning|Transformers|NLP|GPT|BERT,7,3403000.0,2024,No
Cloud Architect,Adobe,Hyderabad,5-8 yrs,Networking|GCP|Azure|AWS|Kubernetes|Cost Optimization|Security|Linux,8,2965000.0,2024,Yes
DevOps Engineer,Razorpay,Bengaluru,5-8 yrs,CI/CD|Kubernetes|Docker|Azure|Python|Monitoring,6,1943000.0,2023,Yes
UI/UX Designer,Microsoft,Pune,5-8 yrs,Prototyping|Figma|Wireframing|User Research|HTML/CSS|Adobe XD|Accessibility|Motion Design,8,1427000.0,2024,No
Cloud Architect,OLA,Remote,2-5 yrs,GCP|AWS|Azure,3,2413000.0,2022,Yes
Machine Learning Engineer,Swiggy,Hyderabad,0-2 yrs,Python|Deep Learning|Docker|Scala|GCP|Kubernetes,6,1457000.0,2024,Yes
Full Stack Developer,IBM,Mumbai,5-8 yrs,Docker|JavaScript|SQL|React|Git|TypeScript|AWS,7,2283000.0,2024,No
Data Analyst,BYJU'S,Bengaluru,2-5 yrs,Python|Statistics|SQL|Data Visualization|R,5,872000.0,2023,No
UI/UX Designer,Freshworks,Ahmedabad,0-2 yrs,Figma|User Research|Wireframing,3,594000.0,2023,Yes
Machine Learning Engineer,Paytm,Chennai,0-2 yrs,Machine Learning|Deep Learning|MLOps|Python,4,1501000.0,2024,Yes
Frontend Developer,PhonePe,Pune,0-2 yrs,React|HTML/CSS|Git|Next.js|Webpack,5,780000.0,2022,Yes
Frontend Developer,IBM,Ahmedabad,5-8 yrs,TypeScript|HTML/CSS|Git|React,4,1444000.0,2024,No
Cybersecurity Analyst,Microsoft,Kolkata,2-5 yrs,Penetration Testing|Python|SIEM|Incident Response,4,1199000.0,2024,No
Data Analyst,TCS,Delhi NCR,2-5 yrs,SQL|Python|Data Visualization|Statistics|Google Analytics|Tableau,6,932000.0,2024,No
Cybersecurity Analyst,Accenture,Hyderabad,0-2 yrs,Network Security|Linux|Penetration Testing|Python|SIEM|Incident Response|AWS Security,7,893000.0,2023,No
Machine Learning Engineer,Meesho,Mumbai,8+ yrs,Docker|MLOps|Deep Learning|Scala|Spark|GCP,6,3534000.0,2023,No
UI/UX Designer,OLA,Kolkata,5-8 yrs,User Research|Figma|HTML/CSS|Wireframing,4,1362000.0,2024,No
UI/UX Designer,Razorpay,Remote,0-2 yrs,HTML/CSS|User Research|Wireframing|Sketch|Accessibility,5,730000.0,2022,Yes
Data Analyst,Zomato,Chennai,5-8 yrs,Excel|Statistics|SQL|Data Visualization|Power BI|Tableau|Google Analytics,7,1099000.0,2022,Yes
Backend Developer,Amazon,Delhi NCR,8+ yrs,Python|Docker|Git|Kubernetes|Node.js,5,2384000.0,2024,Yes
Cloud Architect,BYJU'S,Delhi NCR,8+ yrs,Azure|GCP|Networking|Cost Optimization|Security|CI/CD,6,4916000.0,2023,No
Product Manager,Deloitte,Ahmedabad,0-2 yrs,Agile|Stakeholder Management|Product Strategy|Roadmapping|Data Analysis,5,1163000.0,2022,No
Data Analyst,Zomato,Ahmedabad,2-5 yrs,Excel|Data Visualization|Python,3,750000.0,2023,Yes
DevOps Engineer,Wipro,Pune,2-5 yrs,Docker|CI/CD|Kubernetes|AWS|Ansible|GCP|Terraform,7,1519000.0,2022,No
Cybersecurity Analyst,Salesforce,Kolkata,0-2 yrs,Python|Linux|SIEM|Forensics,4,960000.0,2023,Yes
Cloud Architect,Swiggy,Bengaluru,8+ yrs,GCP|AWS|Kubernetes|Networking|Security|Cost Optimization|Linux,7,4109000.0,2023,Yes
Machine Learning Engineer,Meesho,Kolkata,8+ yrs,Machine Learning|Python|Docker|Deep Learning|MLOps,5,3245000.0,2024,No
DevOps Engineer,BYJU'S,Pune,0-2 yrs,Linux|AWS|Kubernetes,3,976000.0,2024,No
Frontend Developer,Accenture,Pune,8+ yrs,React|HTML/CSS|Git|GraphQL|Vue.js,5,1937000.0,2023,Yes
UI/UX Designer,Deloitte,Bengaluru,0-2 yrs,User Research|HTML/CSS|Figma|Wireframing|Prototyping|Sketch|Usability Testing|Accessibility,8,851000.0,2023,Yes
NLP Engineer,Microsoft,Hyderabad,8+ yrs,Python|NLP|Deep Learning|Machine Learning|Spark|Hugging Face,6,2880000.0,2024,No
DevOps Engineer,Google,Mumbai,8+ yrs,Docker|Linux|AWS|CI/CD|Kubernetes|Python|Azure,7,3070000.0,2022,Yes
Full Stack Developer,Paytm,Kolkata,8+ yrs,Node.js|Docker|JavaScript|Git|GraphQL,5,2760000.0,2024,No
Frontend Developer,Swiggy,Delhi NCR,0-2 yrs,React|HTML/CSS|Git|GraphQL|Figma|Vue.js,6,805000.0,2023,Yes
Data Analyst,Capgemini,Ahmedabad,5-8 yrs,Python|Data Visualization|Statistics|Excel|SQL|Tableau|Power BI|R,8,1104000.0,2023,Yes
Cloud Architect,Paytm,Remote,8+ yrs,Networking|Kubernetes|GCP|Azure|AWS|Linux,6,4577000.0,2024,Yes
Cloud Architect,Amazon,Delhi NCR,5-8 yrs,GCP|Networking|Terraform|Azure|Kubernetes|Docker|CI/CD,7,3386000.0,2023,No
DevOps Engineer,Wipro,Remote,0-2 yrs,Kubernetes|Linux|CI/CD|Docker|AWS|Azure|Terraform|Monitoring,8,1112000.0,2022,Yes
Data Analyst,Razorpay,Mumbai,5-8 yrs,Python|Statistics|Excel|SQL|Data Visualization|R|Power BI|Google Analytics,8,1372000.0,2024,No
Product Manager,Infosys,Kolkata,8+ yrs,Data Analysis|Roadmapping|Product Strategy|Stakeholder Management|User Research|A/B Testing|SQL,7,2902000.0,2023,No
Cybersecurity Analyst,Adobe,Hyderabad,2-5 yrs,Penetration Testing|SIEM|Network Security|Python|Forensics|Ethical Hacking|AWS Security,7,1382000.0,2024,Yes
UI/UX Designer,Google,Chennai,8+ yrs,User Research|Prototyping|Wireframing|Figma|HTML/CSS|Adobe XD,6,1748000.0,2024,No
Product Manager,Razorpay,Ahmedabad,2-5 yrs,Agile|Roadmapping|Data Analysis|Product Strategy|A/B Testing,5,1434000.0,2022,Yes
Backend Developer,BYJU'S,Delhi NCR,8+ yrs,REST APIs|Git|Docker|Python|SQL|Go|AWS|PostgreSQL,8,2448000.0,2024,Yes
Cybersecurity Analyst,Nykaa,Ahmedabad,8+ yrs,Penetration Testing|Python|SIEM|Network Security,4,2504000.0,2024,Yes
Cloud Architect,Capgemini,Bengaluru,8+ yrs,Networking|AWS|GCP|Azure|Linux|Cost Optimization|CI/CD,7,4595000.0,2023,Yes
NLP Engineer,Deloitte,Kolkata,2-5 yrs,NLP|Machine Learning|Transformers|Python|Deep Learning|Hugging Face|GPT,7,1827000.0,2022,No
NLP Engineer,Infosys,Pune,8+ yrs,Transformers|Deep Learning|NLP|Machine Learning|AWS|GPT,6,3148000.0,2022,Yes
Product Manager,Google,Delhi NCR,5-8 yrs,Data Analysis|Stakeholder Management|Roadmapping|Product Strategy|Figma|A/B Testing,6,2402000.0,2023,Yes
NLP Engineer,Zomato,Pune,2-5 yrs,NLP|Python|Transformers|Machine Learning|BERT|Hugging Face,6,1599000.0,2024,No
Cloud Architect,Deloitte,Mumbai,2-5 yrs,Terraform|GCP|Kubernetes|Azure|AWS|Linux|Cost Optimization,7,2285000.0,2022,Yes
Full Stack Developer,Wipro,Delhi NCR,2-5 yrs,Node.js|Docker|JavaScript|AWS,4,1442000.0,2024,Yes
NLP Engineer,Capgemini,Delhi NCR,2-5 yrs,Transformers|Python|NLP|Machine Learning,4,1841000.0,2024,Yes
Data Scientist,Freshworks,Remote,8+ yrs,Statistics|Machine Learning|Data Visualization|AWS,4,2818000.0,2022,Yes
NLP Engineer,Razorpay,Bengaluru,8+ yrs,Machine Learning|Deep Learning|Python|Transformers|NLP|BERT|GPT,7,2781000.0,2024,No
Cloud Architect,Meesho,Bengaluru,0-2 yrs,Azure|Kubernetes|AWS|Networking,4,1552000.0,2024,Yes
